Code,Category,Device Id,Brand Name,Part Number,Part Name,Added,Buyer Code,a_yyy,Max of grade a-yyy,b_nyy,Max of grade b-nyy,c_yny,Max of grade c-yny,d_nny,Max of grade d-nny,e_yyn,Max of grade e-yyn,f_nyn,Max of grade f-nyn,g_ynn,Max of grade g-ynn,h_nnn,Max of grade h-nnn,Released Date,Grand Total
8062,Cell Phone,5247B4C7-DB49-496B-AC54-5118D9907F89,Samsung,SHV-E300S (SK Telecom South Korea),Galaxy S4,,,,23.06,,3.01,,3.01,,3.01,,20.03,,3.01,,3.01,,3.01,4/23/13,1
8117,Cell Phone,83249DE7-5035-4F92-BBDE-E7D53DB3C536,Samsung,SM-G900I,Galaxy S5 (Asia),,,0,47.25,0,8.52,0,8.52,0,8.52,0,47.25,0,8.52,0,15.86,0,8.96,11/4/14,4
8109,Cell Phone,44C42165-4737-4B7D-B22E-4862A4669B3B,Samsung,SM-G900A,Galaxy S5 (AT&T),,,0,64.05,0,21.04,0,13.69,0,8.52,0,49,0,10.08,0,15.86,0,8.96,11/4/14,169
9061,Cell Phone,E6A6366E-848C-436D-A7DF-6B628FDC0A40,Samsung,SM-G900W8,Galaxy S5 (Canada),,,0,46.34,0,8.52,0,8.52,0,8.52,0,46.57,0,8.52,0,15.86,0,3.26,4/24/14,
8372,Cell Phone,DEB8267C-3360-4A87-8A36-BC7A6231B3EF,Samsung,SM-G900AZ,Galaxy S5 (Cricket),,,,48.04,,13,,8.11,,8.11,,45,,8.11,,15.1,,4.83,11/4/14,4
8116,Cell Phone,4E56826B-C3D9-4583-892C-3703F251DC02,Samsung,SM-G900F/SM-G900H,Galaxy S5 (Europe),,,0,47.25,0,9.49,0,8.52,0,8.52,0,47.25,0,8.52,0,15.86,0,8.95,11/4/14,4
8118,Cell Phone,06107AF1-56A2-411B-AE32-959CCF11F12C,Samsung,SM-G900K/G900L/G900S,Galaxy S5 (Korea),,,0,42.81,0,8.52,0,8.52,0,8.52,0,45.36,0,8.52,0,15.86,0,5.09,11/4/14,1
8371,Cell Phone,8169A571-97F0-4081-9396-AAE8A116B1A1,Samsung,SM-G900T1,Galaxy S5 (Metro PCS),,,0,51.48,0,10.57,0,10.6,0,8.52,0,47.25,0,8.52,0,15.86,0,8.96,11/4/14,19
8110,Cell Phone,215D5F24-65F4-45CF-B861-B3D08498C3FC,Samsung,SM-G900P,Galaxy S5 (Sprint),,,0,60.9,0,16.84,0,12.64,0,8.52,0,47.36,0,10.6,0,15.86,0,8.94,11/4/14,157
8111,Cell Phone,5E380C37-6CA6-425F-BC52-F611DFE0F610,Samsung,SM-G900T/SM-G900T3,Galaxy S5 (T-Mobile),,,0,63,0,18.94,0,15.79,0,8.52,0,47.25,0,11.16,0,15.86,0,9,11/4/14,117
9153,Cell Phone,CD30269C-3F2C-44CA-AA36-3438F9F2BC62,Samsung,SM-S902L (GP),Galaxy S5 (Tracfone),,,0,44.14,0,8.52,0,8.52,0,8.52,0,43.05,0,8.52,0,15.86,0,4.61,2/26/15,26
8113,Cell Phone,2073C2E4-92C6-4652-B591-A24E4DC71211,Samsung,SM-G900R4,Galaxy S5 (US Cellular),,,0,48.3,0,12.45,0,9.51,0,6.66,0,47.25,0,10.54,0,15.86,0,8.97,11/4/14,41
8112,Cell Phone,7AE3DB57-8CF1-48A6-8883-6AAC966977DD,Samsung,SM-G900V,Galaxy S5 (Verizon),,,0,64.05,0,26.29,0,15.04,0,6.67,0,48.62,0,10.57,0,16.3,0,8.97,11/4/14,317
8115,Cell Phone,C8428C8B-062A-4494-870E-8F319D9CF0A6,Samsung,SM-G900M,Galaxy S5 (Vodafone),,,0,44.12,0,8.52,0,8.52,0,8.52,0,44.15,0,8.52,0,15.86,0,3.26,11/4/14,2
8343,Cell Phone,B18AB8B4-E33A-4822-9C47-8AE1515F4D4D,Samsung,SM-G870A,Galaxy S5 Active AT&T,,,0,44.1,0,10.54,0,11.59,0,8.52,0,32.09,0,8.52,0,15.86,0,5.2,4/1/14,73
8353,Cell Phone,5BBA6E66-90EF-4B86-B5BD-9BCABD8F5812,Samsung,SM-G900R6,Galaxy S5 CDMA,,,0,76.5,0,38.85,0,20.21,0,17.15,0,75.15,0,36.75,0,19.88,0,9.46,1/4/14,3
8344,Cell Phone,7A9DB1EE-C9D4-408A-9FE4-4079A0F34EDD,Samsung,SM-G900R7,Galaxy S5 LTE-A (C Spire),,,,45,,9.03,,7.06,,6.1,,45,,6.09,,15.1,,4.85,7/4/14,5
8838,Cell Phone,6F94423A-A3B1-4661-9432-D23E5205E218,Samsung,SM-G906K,Galaxy S5 LTE-A (Korea),,,,38.11,,8.11,,8.11,,8.11,,28.1,,8.11,,15.1,,3.1,7/23/14,
9407,Cell Phone,D464B6E0-683F-4687-A1E5-DE8F3FE4A0B7,Samsung,SM-G906L,Galaxy S5 LTE-A (Korea),,,,39.95,,8.11,,8.11,,8.11,,31.89,,8.11,,15.1,,3.1,7/23/15,
9408,Cell Phone,7F89EF9A-631F-48BF-8EEB-B5052CA8CE5C,Samsung,SM-G900FD,Galaxy S5 LTE-A Duos,,,,44.14,,8.11,,8.11,,8.11,,42.05,,8.11,,15.1,,3.1,9/23/15,
9337,Cell Phone,B72DE302-3EA5-4FE0-A3BE-B8BECA5EB2AD,Samsung,SM-G901F,Galaxy S5 LTE-A Europe (T-Mobile),,,,38.11,,8.11,,8.11,,8.11,,28.1,,8.11,,15.1,,4.22,8/29/14,
9552,Cell Phone,34F7BE07-4CDF-405D-80AB-688481836250,Samsung,SM-G906S,Galaxy S5 LTE-A,,,,38.11,,8.11,,8.11,,8.11,,28.1,,8.11,,15.1,,3.1,7/15/14,
9135,Cell Phone,E32704E9-B50A-47A7-8529-47D9C7A52963,Samsung,SM-G800A,Galaxy S5 Mini (AT&T),,,,33.73,,5.05,,4.8,,3.42,,30,,15.02,,3.45,,3.28,9/23/14,3
8832,Cell Phone,F27C9FD9-E820-4245-BA6E-052C05AD0731,Samsung,SM-G800F,Galaxy S5 Mini (for Europe),,,,15.04,,3.03,,3.04,,3.02,,13.24,,3.07,,3.04,,3.04,7/23/14,
8910,Cell Phone,2BDC355F-754B-4E4E-B7B6-8DED00B786D0,Samsung,SM-G800R4,Galaxy S5 Mini (US Cellular),,,,25.49,,6.08,,4.05,,3.69,,13.51,,15,,6.11,,3.41,1/23/15,3
8878,Cell Phone,2DDB0596-59FA-4F62-B84E-9481A1B9DC3C,Samsung,SM-G800H/DS,Galaxy S5 Mini Duos,,,,32.16,,3.07,,3.06,,3.02,,16.31,,3.04,,3.02,,3.02,8/27/14,
9874,Cell Phone,2BC1BA5F-C022-473A-A778-961452155DE1,Samsung,SM-G903F,Galaxy S5 Neo,,,,19.04,,3.01,,3.01,,3.01,,23.37,,3.01,,3.01,,3.01,8/31/15,
10393,Cell Phone,856FFC8A-529C-4BBA-B32C-47BA6FFB9A45,Samsung,SM-G903W,Galaxy S5 Neo,,,,37.45,,3.01,,3.01,,3.01,,26.94,,3.01,,3.01,,3.01,8/15/15,
9845,Cell Phone,DF4E59C3-B236-4FDF-9294-365E5B2518DB,Samsung,SM-G903M/DS,Galaxy S5 New Edition,,,,22.99,,3.63,,3.44,,3.68,,27.18,,3.65,,3.67,,3.69,10/15/15,
9551,Cell Phone,6AFE5A13-9282-4598-8122-C020141332F3,Samsung,SM-G9006V,Galaxy S5,,,0,39.57,0,6.92,0,3.97,0,3.23,0,46.47,0,6.35,0,3.4,0,3.23,4/15/14,
10327,Cell Phone,20485BF6-E576-4E29-A59B-9EDAC3C46B99,Samsung,SM-S903VL,Galaxy S5,,,,41.06,,6.28,,6.09,,5.72,,35.03,,3.67,,4.48,,4.07,3/27/14,16
8464,Cell Phone,60D8DCB9-8F4B-41A2-8EDA-96D213D60ECC,Samsung,SM-G860P,Galaxy S5 Sport Sprint,,,,32.94,,11.67,,5.14,,3.64,,28.44,,3.48,,4.07,,3.86,6/26/14,9
9803,Cell Phone,08CDE70F-FB0C-4110-A097-8BB4A379B0DD,Samsung,SM-S906L/SM-S907VL,Galaxy S6 (Tracfone),,,0,60.7,0,11.76,0,7.35,0,7.35,0,52.5,0,11.76,0,10.57,0,6.58,7/30/15,26
9728,Cell Phone,EA829342-F490-4997-89C6-FE18855E84E0,Samsung,SM-G9200,Galaxy S6 (unlocked),,,0,73.02,0,26.3,0,14.7,0,6.84,0,59.01,0,11.55,0,12.65,0,8.42,4/18/15,5
9319,Cell Phone,D3DF9BC7-5F15-4FA0-8C94-B3AF954B2A20,Samsung,SM-G890A,Galaxy S6 Active (AT&T),,,0,66.15,0,19.95,0,14.7,0,7.35,0,51.45,0,13.65,0,10.54,0,5.53,6/19/15,79
8857,Cell Phone,3BB5EB8E-E84A-41F6-9509-638BCCBFE2A6,Samsung,SM-G920A,Galaxy S6 AT&T,,,0,91.16,0,31.51,0,26.29,0,20.06,0,68.28,0,20.06,0,31.6,0,10.6,10/4/15,81
9249,Cell Phone,59D340CB-1FB5-456B-BEBA-7DE3DC66CD8C,Samsung,SM-G920R7,Galaxy S6 C Spire,,,0,65.1,0,26.29,0,14.77,0,8.98,0,60.69,0,13.83,0,14.77,0,9.05,10/4/15,11
8863,Cell Phone,D3D8C419-4A47-4A0D-AD93-C5DC2D123C48,Samsung,SM-G920W8,Galaxy S6 Canada,,,0,71.77,0,26.28,0,15.75,0,9.56,0,67.06,0,13.96,0,21.1,0,8.47,10/4/15,1
9143,Cell Phone,66E2325C-C746-4AE6-AEF7-8BB9CDEF1402,Samsung,SM-G920AZ,Galaxy S6 Cricket,,,0,76.69,0,26.27,0,15.75,0,9.57,0,65.17,0,14.7,0,14.76,0,8.98,10/4/15,17
